datetime,temp_f,humidity
2025-08-02T00:35:00-07:00,64.6,92.0
2025-08-02T00:30:00-07:00,64.6,92.0
2025-08-02T00:25:00-07:00,64.6,92.0
2025-08-02T00:20:00-07:00,64.6,92.0
2025-08-02T00:15:00-07:00,64.8,92.0
2025-08-02T00:10:00-07:00,64.8,92.0
2025-08-02T00:05:00-07:00,64.8,92.0
2025-08-02T00:00:00-07:00,64.8,92.0
2025-06-03T23:55:00-07:00,59.2,98.0
2025-06-03T23:50:00-07:00,59.4,98.0
2025-06-03T23:45:00-07:00,59.5,98.0
2025-06-03T23:40:00-07:00,59.5,98.0
2025-06-03T23:35:00-07:00,59.4,98.0
2025-06-03T23:30:00-07:00,59.5,98.0
2025-06-03T23:25:00-07:00,59.5,98.0
2025-06-03T23:20:00-07:00,59.5,97.0
2025-06-03T23:15:00-07:00,59.9,97.0
2025-06-03T23:10:00-07:00,60.1,97.0
2025-06-03T23:05:00-07:00,60.1,97.0
2025-06-03T23:00:00-07:00,60.1,97.0
2025-06-03T22:55:00-07:00,60.3,97.0
2025-06-03T22:50:00-07:00,60.3,97.0
2025-06-03T22:45:00-07:00,60.6,96.0
2025-06-03T22:40:00-07:00,60.6,96.0
2025-06-03T22:35:00-07:00,60.6,96.0
2025-06-03T22:30:00-07:00,60.8,96.0
2025-06-03T22:25:00-07:00,61.0,95.0
2025-06-03T22:20:00-07:00,61.2,95.0
2025-06-03T22:15:00-07:00,61.3,95.0
2025-06-03T22:10:00-07:00,61.3,95.0
2025-06-03T22:05:00-07:00,61.3,95.0
2025-06-03T22:00:00-07:00,61.2,95.0
2025-06-03T21:55:00-07:00,61.3,95.0
2025-06-03T21:50:00-07:00,61.2,95.0
2025-06-03T21:45:00-07:00,61.0,95.0
2025-06-03T21:40:00-07:00,61.2,96.0
2025-06-03T21:35:00-07:00,61.2,96.0
2025-06-03T21:30:00-07:00,61.0,96.0
2025-06-03T21:25:00-07:00,61.2,96.0
2025-06-03T21:20:00-07:00,61.3,96.0
2025-06-03T21:15:00-07:00,61.3,96.0
2025-06-03T21:10:00-07:00,61.3,96.0
2025-06-03T21:05:00-07:00,61.3,96.0
2025-06-03T21:00:00-07:00,61.5,97.0
2025-06-03T20:55:00-07:00,61.3,96.0
2025-06-03T20:50:00-07:00,61.3,96.0
2025-06-03T20:45:00-07:00,61.3,96.0
2025-06-03T20:40:00-07:00,61.5,96.0
2025-06-03T20:35:00-07:00,61.5,96.0
2025-06-03T20:30:00-07:00,61.3,96.0
2025-06-03T20:25:00-07:00,61.5,96.0
2025-06-03T20:20:00-07:00,61.5,96.0
2025-06-03T20:15:00-07:00,61.5,96.0
2025-06-03T20:10:00-07:00,61.7,95.0
2025-06-03T20:05:00-07:00,61.5,95.0
2025-06-03T20:00:00-07:00,61.7,95.0
2025-06-03T19:55:00-07:00,61.7,95.0
2025-06-03T19:50:00-07:00,62.1,94.0
2025-06-03T19:45:00-07:00,62.2,94.0
2025-06-03T19:40:00-07:00,62.2,94.0
2025-06-03T19:35:00-07:00,62.2,94.0
2025-06-03T19:30:00-07:00,62.1,93.0
2025-06-03T19:25:00-07:00,62.2,93.0
2025-06-03T19:20:00-07:00,62.4,92.0
2025-06-03T19:15:00-07:00,62.4,92.0
2025-06-03T19:10:00-07:00,62.6,92.0
2025-06-03T19:05:00-07:00,62.4,92.0
2025-06-03T19:00:00-07:00,62.6,92.0
2025-06-03T18:55:00-07:00,,
2025-06-03T18:50:00-07:00,,
2025-06-03T18:45:00-07:00,,
2025-06-03T18:40:00-07:00,,
2025-06-03T18:35:00-07:00,62.6,93.0
2025-06-03T18:30:00-07:00,62.6,93.0
2025-06-03T18:25:00-07:00,62.6,93.0
2025-06-03T18:20:00-07:00,62.6,93.0
2025-06-03T18:15:00-07:00,62.6,93.0
2025-06-03T18:10:00-07:00,62.8,93.0
2025-06-03T18:05:00-07:00,63.0,93.0
2025-06-03T18:00:00-07:00,63.0,92.0
2025-06-03T17:55:00-07:00,63.3,92.0
2025-06-03T17:50:00-07:00,63.1,92.0
2025-06-03T17:45:00-07:00,63.3,91.0
2025-06-03T17:40:00-07:00,63.5,91.0
2025-06-03T17:35:00-07:00,63.7,91.0
2025-06-03T17:30:00-07:00,63.9,91.0
2025-06-03T17:25:00-07:00,64.0,91.0
2025-06-03T17:20:00-07:00,64.0,90.0
2025-06-03T17:15:00-07:00,64.2,90.0
2025-06-03T17:10:00-07:00,64.0,90.0
2025-06-03T17:05:00-07:00,64.2,90.0
2025-06-03T17:00:00-07:00,64.6,89.0
2025-06-03T16:55:00-07:00,64.8,89.0
2025-06-03T16:50:00-07:00,64.6,90.0
2025-06-03T16:45:00-07:00,65.1,89.0
2025-06-03T16:40:00-07:00,65.1,89.0
2025-06-03T16:35:00-07:00,65.1,89.0
2025-06-03T16:30:00-07:00,65.3,89.0
2025-06-03T16:25:00-07:00,65.5,89.0
2025-06-03T16:20:00-07:00,65.1,90.0
2025-06-03T16:15:00-07:00,65.1,90.0
2025-06-03T16:10:00-07:00,65.1,89.0
2025-06-03T16:05:00-07:00,65.3,89.0
2025-06-03T16:00:00-07:00,66.0,88.0
2025-06-03T15:55:00-07:00,66.2,87.0
2025-06-03T15:50:00-07:00,66.0,88.0
2025-06-03T15:45:00-07:00,66.0,88.0
2025-06-03T15:40:00-07:00,66.2,88.0
2025-06-03T15:35:00-07:00,66.2,88.0
2025-06-03T15:30:00-07:00,66.0,89.0
2025-06-03T15:25:00-07:00,65.8,89.0
2025-06-03T15:20:00-07:00,65.7,89.0
2025-06-03T15:15:00-07:00,65.8,89.0
2025-06-03T15:10:00-07:00,65.7,89.0
2025-06-03T15:05:00-07:00,65.7,89.0
2025-06-03T15:00:00-07:00,65.8,88.0
2025-06-03T14:55:00-07:00,,
2025-06-03T14:50:00-07:00,,
2025-06-03T14:45:00-07:00,,
2025-06-03T14:40:00-07:00,,
2025-06-03T14:35:00-07:00,,
2025-06-03T14:30:00-07:00,,
2025-06-03T14:25:00-07:00,,
2025-06-03T14:20:00-07:00,,
2025-06-03T14:15:00-07:00,,
2025-06-03T14:10:00-07:00,65.5,89.0
2025-06-03T14:05:00-07:00,65.5,89.0
2025-06-03T14:00:00-07:00,65.5,89.0
2025-06-03T13:55:00-07:00,65.5,90.0
2025-06-03T13:50:00-07:00,65.5,89.0
2025-06-03T13:45:00-07:00,65.5,89.0
2025-06-03T13:40:00-07:00,65.7,90.0
2025-06-03T13:35:00-07:00,66.2,89.0
2025-06-03T13:30:00-07:00,66.6,88.0
2025-06-03T13:25:00-07:00,66.4,88.0
2025-06-03T13:20:00-07:00,66.7,87.0
2025-06-03T13:15:00-07:00,66.4,87.0
2025-06-03T13:10:00-07:00,66.6,87.0
2025-06-03T13:05:00-07:00,66.7,87.0
2025-06-03T13:00:00-07:00,66.7,88.0
2025-06-03T12:55:00-07:00,66.4,88.0
2025-06-03T12:50:00-07:00,66.6,88.0
2025-06-03T12:45:00-07:00,66.2,89.0
2025-06-03T12:40:00-07:00,65.3,90.0
2025-06-03T12:35:00-07:00,65.5,90.0
2025-06-03T12:30:00-07:00,65.7,89.0
2025-06-03T12:25:00-07:00,65.7,90.0
2025-06-03T12:20:00-07:00,65.8,89.0
2025-06-03T12:15:00-07:00,66.7,88.0
2025-06-03T12:10:00-07:00,66.4,88.0
2025-06-03T12:05:00-07:00,66.7,89.0
2025-06-03T12:00:00-07:00,66.6,89.0
2025-06-03T11:55:00-07:00,66.4,90.0
2025-06-03T11:50:00-07:00,66.0,90.0
2025-06-03T11:45:00-07:00,66.0,91.0
2025-06-03T11:40:00-07:00,65.7,93.0
2025-06-03T11:35:00-07:00,65.1,94.0
2025-06-03T11:30:00-07:00,64.2,95.0
2025-06-03T11:25:00-07:00,64.0,97.0
2025-06-03T11:20:00-07:00,63.7,98.0
2025-06-03T11:15:00-07:00,63.5,99.0
2025-06-03T11:10:00-07:00,63.1,99.0
2025-06-03T11:05:00-07:00,63.0,99.0
2025-06-03T11:00:00-07:00,62.8,99.0
2025-06-03T10:55:00-07:00,62.8,99.0
2025-06-03T10:50:00-07:00,63.3,99.0
2025-06-03T10:45:00-07:00,63.5,99.0
2025-06-03T10:40:00-07:00,63.3,99.0
2025-06-03T10:35:00-07:00,63.7,99.0
2025-06-03T10:30:00-07:00,63.7,99.0
2025-06-03T10:25:00-07:00,63.3,99.0
2025-06-03T10:20:00-07:00,63.3,99.0
2025-06-03T10:15:00-07:00,62.4,99.0
2025-06-03T10:10:00-07:00,62.6,99.0
2025-06-03T10:05:00-07:00,62.1,99.0
2025-06-03T10:00:00-07:00,62.2,99.0
2025-06-03T09:55:00-07:00,62.1,99.0
2025-06-03T09:50:00-07:00,62.1,99.0
2025-06-03T09:45:00-07:00,62.1,99.0
2025-06-03T09:40:00-07:00,62.1,99.0
2025-06-03T09:35:00-07:00,62.2,99.0
2025-06-03T09:30:00-07:00,61.9,99.0
2025-06-03T09:25:00-07:00,61.9,99.0
2025-06-03T09:20:00-07:00,61.9,99.0
2025-06-03T09:15:00-07:00,61.9,99.0
2025-06-03T09:10:00-07:00,61.7,99.0
2025-06-03T09:05:00-07:00,62.1,99.0
2025-06-03T09:00:00-07:00,62.1,99.0
2025-06-03T08:55:00-07:00,61.5,99.0
2025-06-03T08:50:00-07:00,61.3,99.0
2025-06-03T08:45:00-07:00,61.3,99.0
2025-06-03T08:40:00-07:00,61.5,99.0
2025-06-03T08:35:00-07:00,61.7,99.0
2025-06-03T08:30:00-07:00,61.9,99.0
2025-06-03T08:25:00-07:00,61.7,99.0
2025-06-03T08:20:00-07:00,61.5,99.0
2025-06-03T08:15:00-07:00,61.3,99.0
2025-06-03T08:10:00-07:00,61.2,99.0
2025-06-03T08:05:00-07:00,61.3,99.0
2025-06-03T08:00:00-07:00,61.0,99.0
2025-06-03T07:56:00-07:00,60.8,99.0
2025-06-03T07:50:00-07:00,61.0,99.0
2025-06-03T07:45:00-07:00,60.8,99.0
2025-06-03T07:40:00-07:00,60.8,99.0
2025-06-03T07:36:00-07:00,61.0,99.0
2025-06-03T07:30:00-07:00,60.8,99.0
2025-06-03T07:25:00-07:00,61.0,99.0
2025-06-03T07:20:00-07:00,60.6,99.0
2025-06-03T07:15:00-07:00,60.6,99.0
2025-06-03T07:10:00-07:00,60.6,99.0
2025-06-03T07:05:00-07:00,60.6,99.0
2025-06-03T07:00:00-07:00,60.4,99.0
2025-06-03T06:56:00-07:00,60.4,99.0
2025-06-03T06:50:00-07:00,60.6,99.0
2025-06-03T06:45:00-07:00,60.4,99.0
2025-06-03T06:40:00-07:00,60.4,99.0
2025-06-03T06:36:00-07:00,60.4,99.0
2025-06-03T06:30:00-07:00,60.4,99.0
2025-06-03T06:25:00-07:00,60.4,99.0
2025-06-03T06:20:00-07:00,60.4,99.0
2025-06-03T06:16:00-07:00,60.4,99.0
2025-06-03T06:10:00-07:00,60.4,99.0
2025-06-03T06:05:00-07:00,60.3,99.0
2025-06-03T06:00:00-07:00,60.3,99.0
2025-06-03T05:56:00-07:00,60.3,99.0
2025-06-03T05:50:00-07:00,60.3,99.0
2025-06-03T05:45:00-07:00,60.3,99.0
2025-06-03T05:40:00-07:00,60.3,99.0
2025-06-03T05:36:00-07:00,60.3,99.0
2025-06-03T05:30:00-07:00,60.3,99.0
2025-06-03T05:25:00-07:00,60.3,99.0
2025-06-03T05:20:00-07:00,60.3,98.0
2025-06-03T05:16:00-07:00,60.1,98.0
2025-06-03T05:10:00-07:00,60.3,98.0
2025-06-03T05:05:00-07:00,60.3,98.0
2025-06-03T05:00:00-07:00,60.3,98.0
2025-06-03T04:55:00-07:00,60.4,98.0
2025-06-03T04:50:00-07:00,60.4,98.0
2025-06-03T04:45:00-07:00,60.4,98.0
2025-06-03T04:40:00-07:00,60.4,98.0
2025-06-03T04:35:00-07:00,60.4,98.0
2025-06-03T04:30:00-07:00,60.4,98.0
2025-06-03T04:25:00-07:00,60.8,98.0
2025-06-03T04:20:00-07:00,60.8,98.0
2025-06-03T04:15:00-07:00,61.0,98.0
2025-06-03T04:10:00-07:00,61.0,98.0
2025-06-03T04:05:00-07:00,61.0,97.0
2025-06-03T04:00:00-07:00,60.8,97.0
2025-06-03T03:55:00-07:00,60.8,97.0
2025-06-03T03:50:00-07:00,60.8,97.0
2025-06-03T03:45:00-07:00,60.8,97.0
2025-06-03T03:40:00-07:00,61.0,97.0
2025-06-03T03:35:00-07:00,60.8,97.0
2025-06-03T03:30:00-07:00,61.0,97.0
2025-06-03T03:25:00-07:00,61.0,97.0
2025-06-03T03:20:00-07:00,61.0,97.0
2025-06-03T03:15:00-07:00,61.0,97.0
2025-06-03T03:10:00-07:00,61.2,97.0
2025-06-03T03:05:00-07:00,61.0,97.0
2025-06-03T03:00:00-07:00,61.0,97.0
2025-06-03T02:55:00-07:00,60.8,97.0
2025-06-03T02:50:00-07:00,60.8,97.0
2025-06-03T02:45:00-07:00,60.8,97.0
2025-06-03T02:40:00-07:00,61.0,97.0
2025-06-03T02:35:00-07:00,61.0,97.0
2025-06-03T02:30:00-07:00,61.0,97.0
2025-06-03T02:25:00-07:00,61.0,97.0
2025-06-03T02:20:00-07:00,61.0,97.0
2025-06-03T02:15:00-07:00,60.8,97.0
2025-06-03T02:10:00-07:00,61.0,97.0
2025-06-03T02:05:00-07:00,61.2,97.0
2025-06-03T02:00:00-07:00,61.0,97.0
2025-06-03T01:55:00-07:00,61.0,97.0
2025-06-03T01:50:00-07:00,60.8,97.0
2025-06-03T01:45:00-07:00,60.8,97.0
2025-06-03T01:40:00-07:00,61.0,97.0
2025-06-03T01:35:00-07:00,61.0,97.0
2025-06-03T01:30:00-07:00,61.0,97.0
2025-06-03T01:25:00-07:00,61.0,97.0
2025-06-03T01:20:00-07:00,61.0,97.0
2025-06-03T01:15:00-07:00,60.8,97.0
2025-06-03T01:10:00-07:00,60.8,96.0
2025-06-03T01:05:00-07:00,61.0,96.0
2025-06-03T01:00:00-07:00,61.0,96.0
2025-06-03T00:55:00-07:00,61.2,96.0
2025-06-03T00:50:00-07:00,61.0,96.0
2025-06-03T00:45:00-07:00,61.0,96.0
2025-06-03T00:40:00-07:00,61.0,96.0
2025-06-03T00:35:00-07:00,61.2,96.0
2025-06-03T00:30:00-07:00,61.3,95.0
2025-06-03T00:25:00-07:00,61.3,95.0
2025-06-03T00:20:00-07:00,61.5,95.0
2025-06-03T00:15:00-07:00,61.5,95.0
2025-06-03T00:10:00-07:00,61.5,95.0
2025-06-03T00:05:00-07:00,61.7,95.0
2025-06-03T00:00:00-07:00,61.9,95.0
2025-06-02T23:55:00-07:00,61.7,95.0
2025-06-02T23:50:00-07:00,61.9,94.0
2025-06-02T23:45:00-07:00,61.9,94.0
2025-06-02T23:40:00-07:00,62.1,94.0
2025-06-02T23:35:00-07:00,62.2,94.0
2025-06-02T23:30:00-07:00,62.2,94.0
2025-06-02T23:25:00-07:00,62.2,94.0
2025-06-02T23:20:00-07:00,62.2,94.0
2025-06-02T23:15:00-07:00,62.2,94.0
2025-06-02T23:10:00-07:00,62.2,94.0
2025-06-02T23:05:00-07:00,62.2,94.0
2025-06-02T23:00:00-07:00,62.4,94.0
2025-06-02T22:55:00-07:00,62.4,94.0
2025-06-02T22:50:00-07:00,62.4,94.0
2025-06-02T22:45:00-07:00,62.4,94.0
2025-06-02T22:40:00-07:00,62.4,93.0
2025-06-02T22:35:00-07:00,62.4,93.0
2025-06-02T22:30:00-07:00,62.4,93.0
2025-06-02T22:25:00-07:00,62.4,93.0
2025-06-02T22:20:00-07:00,62.4,93.0
2025-06-02T22:15:00-07:00,62.2,93.0
2025-06-02T22:10:00-07:00,62.2,93.0
2025-06-02T22:05:00-07:00,62.4,94.0
2025-06-02T22:00:00-07:00,62.4,94.0
2025-06-02T21:55:00-07:00,62.2,94.0
2025-06-02T21:50:00-07:00,62.2,94.0
2025-06-02T21:45:00-07:00,62.2,94.0
2025-06-02T21:40:00-07:00,62.2,94.0
2025-06-02T21:35:00-07:00,62.1,94.0
2025-06-02T21:30:00-07:00,62.1,94.0
2025-06-02T21:25:00-07:00,62.2,94.0
2025-06-02T21:20:00-07:00,62.1,94.0
2025-06-02T21:15:00-07:00,62.1,94.0
2025-06-02T21:10:00-07:00,62.1,94.0
2025-06-02T21:05:00-07:00,62.1,94.0
2025-06-02T21:00:00-07:00,61.9,94.0
2025-06-02T20:55:00-07:00,61.9,94.0
2025-06-02T20:50:00-07:00,61.9,94.0
2025-06-02T20:45:00-07:00,61.9,94.0
2025-06-02T20:40:00-07:00,61.9,94.0
2025-06-02T20:35:00-07:00,61.9,94.0
2025-06-02T20:30:00-07:00,61.9,94.0
2025-06-02T20:25:00-07:00,61.7,94.0
2025-06-02T20:20:00-07:00,61.9,94.0
2025-06-02T20:15:00-07:00,62.1,94.0
2025-06-02T20:10:00-07:00,62.2,94.0
2025-06-02T20:05:00-07:00,62.2,94.0
2025-06-02T20:00:00-07:00,62.2,94.0
2025-06-02T19:55:00-07:00,62.4,94.0
2025-06-02T19:50:00-07:00,62.4,94.0
2025-06-02T19:45:00-07:00,62.6,93.0
2025-06-02T19:40:00-07:00,63.0,93.0
2025-06-02T19:35:00-07:00,63.0,93.0
2025-06-02T19:30:00-07:00,63.1,93.0
2025-06-02T19:25:00-07:00,63.1,93.0
2025-06-02T19:20:00-07:00,63.3,92.0
2025-06-02T19:15:00-07:00,63.3,92.0
2025-06-02T19:10:00-07:00,63.3,92.0
2025-06-02T19:05:00-07:00,63.3,92.0
2025-06-02T19:00:00-07:00,63.3,92.0
2025-06-02T18:55:00-07:00,63.5,92.0
2025-06-02T18:50:00-07:00,63.7,92.0
2025-06-02T18:45:00-07:00,63.5,92.0
2025-06-02T18:40:00-07:00,63.5,92.0
2025-06-02T18:35:00-07:00,63.5,91.0
2025-06-02T18:30:00-07:00,63.7,91.0
2025-06-02T18:25:00-07:00,63.9,91.0
2025-06-02T18:20:00-07:00,,
2025-06-02T18:15:00-07:00,64.0,90.0
2025-06-02T18:10:00-07:00,64.0,90.0
2025-06-02T18:05:00-07:00,64.0,90.0
2025-06-02T18:00:00-07:00,64.4,89.0
2025-06-02T17:55:00-07:00,64.4,89.0
2025-06-02T17:50:00-07:00,64.4,89.0
2025-06-02T17:45:00-07:00,64.4,89.0
2025-06-02T17:40:00-07:00,64.6,88.0
2025-06-02T17:35:00-07:00,64.9,88.0
2025-06-02T17:30:00-07:00,64.9,87.0
2025-06-02T17:25:00-07:00,64.9,87.0
2025-06-02T17:20:00-07:00,65.7,85.0
2025-06-02T17:15:00-07:00,65.7,85.0
2025-06-02T17:10:00-07:00,65.7,85.0
2025-06-02T17:05:00-07:00,65.7,85.0
2025-06-02T17:00:00-07:00,65.8,84.0
2025-06-02T16:55:00-07:00,66.4,84.0
2025-06-02T16:50:00-07:00,66.2,84.0
2025-06-02T16:45:00-07:00,66.6,84.0
2025-06-02T16:40:00-07:00,66.2,85.0
2025-06-02T16:35:00-07:00,66.2,85.0
2025-06-02T16:30:00-07:00,66.2,85.0
2025-06-02T16:25:00-07:00,66.0,85.0
2025-06-02T16:20:00-07:00,66.7,84.0
2025-06-02T16:15:00-07:00,66.4,84.0
2025-06-02T16:10:00-07:00,66.9,84.0
2025-06-02T16:05:00-07:00,66.9,84.0
2025-06-02T16:00:00-07:00,67.1,83.0
2025-06-02T15:55:00-07:00,67.8,81.0
2025-06-02T15:50:00-07:00,68.0,81.0
2025-06-02T15:45:00-07:00,68.0,81.0
2025-06-02T15:40:00-07:00,68.4,80.0
2025-06-02T15:35:00-07:00,69.6,78.0
2025-06-02T15:30:00-07:00,69.4,78.0
2025-06-02T15:25:00-07:00,68.7,79.0
2025-06-02T15:20:00-07:00,70.2,78.0
2025-06-02T15:15:00-07:00,70.2,78.0
2025-06-02T15:10:00-07:00,70.2,78.0
2025-06-02T15:05:00-07:00,69.8,77.0
2025-06-02T15:00:00-07:00,68.4,80.0
2025-06-02T14:55:00-07:00,67.6,82.0
2025-06-02T14:50:00-07:00,68.0,82.0
2025-06-02T14:45:00-07:00,68.4,81.0
2025-06-02T14:40:00-07:00,68.4,80.0
2025-06-02T14:35:00-07:00,68.9,80.0
2025-06-02T14:30:00-07:00,69.3,79.0
2025-06-02T14:25:00-07:00,69.4,79.0
2025-06-02T14:20:00-07:00,68.7,80.0
2025-06-02T14:15:00-07:00,68.5,81.0
2025-06-02T14:10:00-07:00,68.5,81.0
2025-06-02T14:05:00-07:00,68.2,82.0
2025-06-02T14:00:00-07:00,68.2,82.0
2025-06-02T13:55:00-07:00,68.0,82.0
2025-06-02T13:50:00-07:00,68.2,82.0
2025-06-02T13:45:00-07:00,68.0,83.0
2025-06-02T13:40:00-07:00,68.9,81.0
2025-06-02T13:35:00-07:00,68.2,81.0
2025-06-02T13:30:00-07:00,67.6,83.0
2025-06-02T13:25:00-07:00,68.2,82.0
2025-06-02T13:20:00-07:00,67.5,83.0
2025-06-02T13:15:00-07:00,67.1,84.0
2025-06-02T13:10:00-07:00,67.1,84.0
2025-06-02T13:06:00-07:00,67.5,83.0
2025-06-02T13:00:00-07:00,67.8,84.0
2025-06-02T12:55:00-07:00,67.6,84.0
2025-06-02T12:50:00-07:00,67.8,83.0
2025-06-02T12:45:00-07:00,67.1,85.0
2025-06-02T12:40:00-07:00,67.1,85.0
2025-06-02T12:35:00-07:00,67.6,85.0
2025-06-02T12:30:00-07:00,67.6,84.0
2025-06-02T12:25:00-07:00,67.8,84.0
2025-06-02T12:20:00-07:00,67.8,85.0
2025-06-02T12:15:00-07:00,68.4,84.0
2025-06-02T12:10:00-07:00,68.7,83.0
2025-06-02T12:05:00-07:00,68.9,83.0
2025-06-02T12:00:00-07:00,69.3,84.0
2025-06-02T11:55:00-07:00,69.4,82.0
2025-06-02T11:50:00-07:00,68.9,84.0
2025-06-02T11:45:00-07:00,69.4,83.0
2025-06-02T11:40:00-07:00,69.4,83.0
2025-06-02T11:35:00-07:00,69.3,84.0
2025-06-02T11:30:00-07:00,69.3,84.0
2025-06-02T11:25:00-07:00,69.3,84.0
2025-06-02T11:20:00-07:00,70.2,82.0
2025-06-02T11:15:00-07:00,69.4,84.0
2025-06-02T11:10:00-07:00,69.6,83.0
2025-06-02T11:05:00-07:00,69.6,83.0
2025-06-02T11:00:00-07:00,69.6,83.0
2025-06-02T10:55:00-07:00,68.9,85.0
2025-06-02T10:50:00-07:00,68.9,85.0
2025-06-02T10:45:00-07:00,68.9,85.0
2025-06-02T10:40:00-07:00,68.9,85.0
2025-06-02T10:35:00-07:00,69.1,85.0
2025-06-02T10:30:00-07:00,69.4,85.0
2025-06-02T10:25:00-07:00,69.8,84.0
2025-06-02T10:20:00-07:00,69.6,84.0
2025-06-02T10:15:00-07:00,69.3,85.0
2025-06-02T10:10:00-07:00,69.4,85.0
2025-06-02T10:05:00-07:00,69.6,84.0
2025-06-02T10:00:00-07:00,70.0,83.0
2025-06-02T09:55:00-07:00,70.3,83.0
2025-06-02T09:50:00-07:00,70.3,83.0
2025-06-02T09:45:00-07:00,69.4,84.0
2025-06-02T09:40:00-07:00,69.1,84.0
2025-06-02T09:35:00-07:00,69.1,85.0
2025-06-02T09:30:00-07:00,68.5,86.0
2025-06-02T09:25:00-07:00,68.4,87.0
2025-06-02T09:20:00-07:00,67.8,88.0
2025-06-02T09:15:00-07:00,67.3,89.0
2025-06-02T09:10:00-07:00,66.6,90.0
2025-06-02T09:05:00-07:00,66.2,91.0
2025-06-02T09:00:00-07:00,66.2,90.0
2025-06-02T08:55:00-07:00,66.2,91.0
2025-06-02T08:50:00-07:00,66.2,91.0
2025-06-02T08:45:00-07:00,66.2,91.0
2025-06-02T08:40:00-07:00,66.2,92.0
2025-06-02T08:35:00-07:00,65.8,92.0
2025-06-02T08:30:00-07:00,65.3,93.0
2025-06-02T08:25:00-07:00,65.3,93.0
2025-06-02T08:20:00-07:00,64.9,94.0
2025-06-02T08:15:00-07:00,64.8,94.0
2025-06-02T08:10:00-07:00,64.8,95.0
2025-06-02T08:05:00-07:00,64.4,95.0
2025-06-02T08:00:00-07:00,64.4,96.0
2025-06-02T07:55:00-07:00,64.4,96.0
2025-06-02T07:50:00-07:00,64.0,96.0
2025-06-02T07:45:00-07:00,63.9,96.0
2025-06-02T07:40:00-07:00,63.9,97.0
2025-06-02T07:35:00-07:00,63.7,97.0
2025-06-02T07:30:00-07:00,63.5,97.0
2025-06-02T07:25:00-07:00,63.7,97.0
2025-06-02T07:20:00-07:00,63.7,98.0
2025-06-02T07:15:00-07:00,63.5,98.0
2025-06-02T07:10:00-07:00,63.5,98.0
2025-06-02T07:05:00-07:00,63.3,98.0
2025-06-02T07:00:00-07:00,63.3,98.0
2025-06-02T06:55:00-07:00,63.1,98.0
2025-06-02T06:50:00-07:00,63.1,98.0
2025-06-02T06:45:00-07:00,63.1,98.0
2025-06-02T06:40:00-07:00,63.0,98.0
2025-06-02T06:35:00-07:00,62.8,98.0
2025-06-02T06:30:00-07:00,62.8,98.0
2025-06-02T06:25:00-07:00,62.4,98.0
2025-06-02T06:20:00-07:00,62.2,98.0
2025-06-02T06:15:00-07:00,62.1,98.0
2025-06-02T06:10:00-07:00,62.1,98.0
2025-06-02T06:05:00-07:00,61.9,98.0
2025-06-02T06:00:00-07:00,61.9,98.0
2025-06-02T05:55:00-07:00,61.9,98.0
2025-06-02T05:50:00-07:00,62.1,98.0
2025-06-02T05:45:00-07:00,62.1,98.0
2025-06-02T05:40:00-07:00,62.2,98.0
2025-06-02T05:35:00-07:00,62.2,98.0
2025-06-02T05:30:00-07:00,62.2,98.0
2025-06-02T05:25:00-07:00,62.4,98.0
2025-06-02T05:20:00-07:00,62.2,98.0
2025-06-02T05:15:00-07:00,62.1,98.0
2025-06-02T05:10:00-07:00,62.1,98.0
2025-06-02T05:05:00-07:00,62.1,97.0
2025-06-02T05:00:00-07:00,62.1,97.0
2025-06-02T04:55:00-07:00,61.7,97.0
2025-06-02T04:50:00-07:00,61.7,97.0
2025-06-02T04:45:00-07:00,61.5,97.0
2025-06-02T04:40:00-07:00,61.5,97.0
2025-06-02T04:35:00-07:00,61.7,97.0
2025-06-02T04:30:00-07:00,61.7,97.0
2025-06-02T04:25:00-07:00,61.7,97.0
2025-06-02T04:20:00-07:00,61.9,97.0
2025-06-02T04:15:00-07:00,61.9,97.0
2025-06-02T04:10:00-07:00,62.1,97.0
2025-06-02T04:05:00-07:00,62.2,97.0
2025-06-02T04:00:00-07:00,62.2,97.0
2025-06-02T03:55:00-07:00,62.2,97.0
2025-06-02T03:50:00-07:00,62.1,97.0
2025-06-02T03:45:00-07:00,62.2,97.0
2025-06-02T03:40:00-07:00,62.2,97.0
2025-06-02T03:35:00-07:00,62.1,97.0
2025-06-02T03:30:00-07:00,62.2,97.0
2025-06-02T03:25:00-07:00,62.4,97.0
2025-06-02T03:20:00-07:00,62.6,97.0
2025-06-02T03:15:00-07:00,62.6,97.0
2025-06-02T03:10:00-07:00,62.6,97.0
2025-06-02T03:05:00-07:00,62.6,97.0
2025-06-02T03:00:00-07:00,62.4,96.0
2025-06-02T02:55:00-07:00,62.6,96.0
2025-06-02T02:50:00-07:00,62.4,96.0
2025-06-02T02:45:00-07:00,62.6,96.0
2025-06-02T02:40:00-07:00,62.8,96.0
2025-06-02T02:35:00-07:00,62.8,96.0
2025-06-02T02:30:00-07:00,62.8,96.0
2025-06-02T02:25:00-07:00,62.8,96.0
2025-06-02T02:20:00-07:00,62.8,96.0
2025-06-02T02:15:00-07:00,62.8,96.0
2025-06-02T02:10:00-07:00,62.8,96.0
2025-06-02T02:05:00-07:00,62.8,96.0
2025-06-02T02:00:00-07:00,62.8,96.0
2025-06-02T01:55:00-07:00,62.8,96.0
2025-06-02T01:50:00-07:00,62.8,96.0
